Date,Temperature_inside,Humidity_inside,Temperature_outside,Humidity_outside,Radiation_inside,Radiation_outside,Wind_speed_outside,Vent_S1_Roof_1,Vent_S1_Roof_2,Vent_S1_Roof_3,Vent_S1_Side_NW,Vent_S1_Side_S,Vent_S1_Side_N,Vent_S1_Side_SW,Vent_S2_Roof_1,Vent_S2_Roof_2,Vent_S2_Roof_3,Vent_S2_Side_E,Vent_S2_Side_S,Vent_S2_Side_N
2025-11-21 13:50:30,24.88,31.07,17.31,36.52,54.5,227,3.61,0,0,0,1.2,1.15,100,0.68,0,0,0,1.09,100,0.57
2025-11-21 13:51:01,24.88,31.04,17.3,36.86,54.62,227,4.73,0,0,0,1.2,1.13,100,0.67,0,0,0,1.08,100.2,0.56
2025-11-21 13:51:32,25.12,31.34,17.12,36.83,115.69,532,5.84,0,0,0,1.2,1.15,100,0.7,0,0,0,1.09,100,0.57
2025-11-21 13:52:03,25.12,31.21,17,36.58,151.12,600,6.85,0,0,0,0.7,0.56,100,0.7,0,0,0,0.44,100.3,0.57
2025-11-21 13:52:34,25.25,31.33,17.06,35.61,157,648,7.91,0,0,0,0.68,0.56,100,0.7,0,0,0,0.46,100.3,0.61
2025-11-21 13:53:04,25.25,31.38,16.89,35.11,164.12,668,8.1,0,0,0,0.67,0.56,100,0.68,0,0,0,0.44,100,0.56
2025-11-21 13:53:35,25.47,31.79,17.02,35.2,164.75,668,6.59,0,0,0,1.32,1.15,100,0.68,0,0,0,1.09,100,0.62
2025-11-21 13:54:06,25.59,31.79,17.14,34.36,157.25,640,4.99,0,0,0,1.31,1.14,100,0.7,0,0,0,1.08,100,0.56
2025-11-21 13:54:37,25.88,31.45,17.33,34.33,157.12,636,6.05,0,0,0,1.32,1.13,100,0.67,0,0,0,1.08,100.2,0.54
2025-11-21 13:55:08,26.25,30.57,17.39,34.58,157.38,656,6.5,0,0,0,1.31,1.12,100,0.68,0,0,0,1.09,100,0.56
2025-11-21 13:55:39,26.62,30.44,17.58,35.34,164.25,668,7.05,0,0,0,1.32,1.15,100,0.68,0,0,0,1.08,100.2,0.59
2025-11-21 13:56:10,27.03,29.85,17.95,35.3,109.19,506,8.27,0,0,0,1.31,1.14,100,0.7,0,0,0,1.06,100,0.57
2025-11-21 13:56:40,27.41,29.32,17.83,34.73,157.62,632,9.99,0,0,0,1.29,1.15,100,0.67,0,0,0,1.08,100,0.57
2025-11-21 13:57:11,27.69,28.95,17.83,34.47,145.5,600,8.72,0,0,0,0.68,0.58,100,0.68,0,0,0,0.39,100.3,0.57
2025-11-21 13:57:42,28.06,28.48,17.83,34.98,121.81,592,9.34,0,0,0,0.67,0.56,100,0.68,0,0,0,0.38,100.1,0.57
2025-11-21 13:58:13,28.19,27.86,17.66,34.09,151.12,616,2.14,0,0,0,0.66,0.56,100,0.67,0,0,0,0.41,100,0.56
2025-11-21 13:58:44,28.47,27.6,17.62,35.7,164.62,648,7.37,0,0,0,0.68,0.56,100,0.7,0,0,0,0.38,100.1,0.56
2025-11-21 13:59:15,28.72,27.59,17.66,34.2,164.88,636,6.02,0,0,0,0.67,0.57,100,0.7,0,0,0,0.38,100.1,0.57
2025-11-21 13:59:46,29.09,27.09,17.7,35.16,170.88,668,3.72,0,0,0,0.7,0.58,100,0.68,0,0,0,0.38,100.1,0.56
2025-11-21 14:00:17,29.22,26.89,17.66,34.12,164.62,668,5.88,0,0,0,0.67,0.56,100,0.68,0,0,0,0.39,100.3,0.57
2025-11-21 14:00:48,29.34,26.54,17.97,34.12,139.62,588,6.84,0,0,0,0.68,0.58,100,0.7,0,0,0,0.38,100.1,0.57
2025-11-21 14:01:19,29.47,26.34,18.08,34.88,60.75,260,1.97,0,0,0,0.67,0.56,100,0.68,0,0,0,0.41,100,0.57
2025-11-21 14:01:50,29.62,26.22,18.2,34.88,60.88,254,4.39,0,0,0,0.68,0.56,100,0.68,0,0,0,0.41,100,0.61
2025-11-21 14:02:20,29.47,26.51,17.89,34.38,60.94,245,5.03,0,0,0,0.68,0.57,100,0.7,0,0,0,0.38,100.1,0.57
2025-11-25 08:40:07,12.06,95.69,9.95,99.12,4.69,132,4.01,0,0,0,0.64,0.53,100,0.67,0,0,0.64,0.41,100.1,0.54
2025-11-25 08:40:38,12.06,95.84,9.97,99.03,4.69,136,4.13,0,0,0,0.64,0.53,100,0.68,0,0,0.67,0.42,100.3,0.54
2025-11-25 08:41:08,12.04,95.59,10.03,99.03,4.69,137,4.26,0,0,0,0.62,0.56,100,0.68,0,0,0.66,0.41,100,0.53
2025-11-25 08:41:39,12.17,95.84,10.14,99.41,4.69,135,4.23,0,0,0,0.62,0.53,100,0.67,0,0,0.66,0.41,100.3,0.59
2025-11-25 08:42:10,12.15,95.73,10.14,99.5,10.94,134,6.65,0,0,0,0.61,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 08:42:41,12.14,95.78,10.41,99.41,10.94,138,5.24,0,0,0,0.66,0.53,100,0.67,0,0,0.66,0.38,100.1,0.5
2025-11-25 08:43:12,12.14,95.66,10.41,99.28,10.94,140,3.96,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.39,100.3,0.54
2025-11-25 08:43:42,12.2,95.62,10.53,99.16,10.94,141,4.46,0,0,0,0.66,0.56,100,0.7,0,0,0.64,0.39,100.3,0.54
2025-11-25 08:44:13,12.2,95.75,10.52,99.19,10.97,144,3.21,0,0,0,0.66,0.56,100,0.66,0,0,0.66,0.41,100,0.54
2025-11-25 08:44:44,12.25,95.25,10.55,98.97,10.97,147,2.6,0,0,0,0.62,0.53,100,0.67,0,0,0.64,0.38,100.1,0.5
2025-11-25 08:45:15,12.25,95.03,10.53,98.91,10.97,149,1.53,0,0,0,0.64,0.54,100,0.68,0,0,0.66,0.39,100,0.53
2025-11-25 08:45:45,12.43,95.27,10.63,98.91,10.97,144,1.89,0,0,0,0.62,0.53,100,0.66,0,0,0.67,0.39,100.3,0.54
2025-11-25 08:46:16,12.42,95.34,10.68,98.03,10.97,147,3.12,0,0,0,0.62,0.56,100,0.66,0,0,0.66,0.41,100,0.54
2025-11-25 08:46:47,12.48,95.16,10.64,98.47,10.97,149,2.24,0,0,0,0.62,0.53,100,0.67,0,0,0.67,0.41,100,0.54
2025-11-25 08:47:18,12.46,95.44,10.8,97.94,10.97,150,1.53,0,0,0,0.62,0.53,100,0.66,0,0,0.67,0.41,100,0.54
2025-11-25 08:47:49,12.46,95.39,10.79,97.97,10.97,152,2.01,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.44,100,0.54
2025-11-25 08:48:19,12.48,94.56,10.77,97.59,10.97,155,2.18,0,0,0,0.66,0.53,100,0.66,0,0,0.66,0.41,100,0.54
2025-11-25 08:48:50,12.48,94.77,10.77,97.5,10.94,155,1.79,0,0,0,0.64,0.53,100,0.67,0,0,0.67,0.44,100,0.56
2025-11-25 08:49:21,12.5,94.7,10.77,97.16,10.94,157,2.29,0,0,0,0.61,0.52,100,0.66,0,0,0.64,0.42,100.3,0.5
2025-11-25 08:49:51,12.68,94.83,10.79,96.94,17.12,160,0.13,0,0,0,0.62,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 08:50:21,12.67,94.67,10.8,97,17.12,159,0,0,0,0,0.62,0.52,100,0.67,0,0,0.66,0.42,100.3,0.54
2025-11-25 08:50:51,12.65,94.77,10.91,97.12,17.12,164,0,0,0,0,0.64,0.56,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 08:51:21,12.73,94.7,11.05,97.38,17.12,165,0,0,0,0,0.62,0.53,100,0.67,0,0,0.67,0.41,100,0.54
2025-11-25 08:51:52,12.73,94.27,11.27,96.78,17.12,169,3.89,0,0,0,0.62,0.52,100,0.66,0,0,0.66,0.41,100,0.56
2025-11-25 08:52:23,12.69,94.98,11.43,96.41,17.12,171,5.03,0,0,0,0.62,0.53,100,0.66,0,0,0.64,0.39,100.3,0.54
2025-11-25 08:52:54,12.86,94.3,11.27,96.03,17.12,173,5.9,0,0,0,0.61,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 08:53:25,12.86,94.27,11.38,96.41,17.19,173,4.89,0,0,0,0.61,0.53,100,0.67,0,0,0.66,0.42,100.3,0.56
2025-11-25 08:53:56,12.86,94.19,11.42,95.78,17.19,176,6.06,0,0,0,0.62,0.52,100,0.63,0,0,0.64,0.42,100,0.54
2025-11-25 08:54:27,12.97,94.12,11.39,95.53,17.19,179,3.26,0,0,0,0.62,0.53,100,0.7,0,0,0.66,0.41,100,0.54
2025-11-25 08:54:58,12.95,94.23,11.53,95.69,17.19,176,3.73,0,0,0,0.64,0.56,100,0.68,0,0,0.67,0.41,100,0.56
2025-11-25 08:55:29,13.09,94.08,11.68,95.44,17.19,182,3.68,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 08:56:00,13.2,94.19,11.65,95.47,23.44,182,4.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.42,100.3,0.57
2025-11-25 08:56:31,13.33,94.41,11.79,94.88,23.44,183,5,0,0,0,0.64,0.53,100,0.64,0,0,0.67,0.41,100,0.54
2025-11-25 08:57:01,13.34,93.52,11.64,94.56,23.44,185,4.38,0,0,0,0.62,0.54,100,0.68,0,0,0.66,0.41,100,0.54
2025-11-25 08:57:32,13.34,93.91,11.65,94.88,23.44,186,3.5,0,0,0,0.64,0.53,100,0.67,0,0,0.67,0.42,100.3,0.57
2025-11-25 08:58:03,13.31,93.59,11.75,94.91,23.44,186,2.65,0,0,0,0.62,0.53,100,0.66,0,0,0.66,0.42,100.3,0.56
2025-11-25 08:58:34,13.44,93.84,11.91,94.41,23.44,189,1.01,0,0,0,0.62,0.53,100,0.66,0,0,0.66,0.38,100.1,0.53
2025-11-25 08:59:05,13.44,93.58,11.92,94.03,23.38,190,1.73,0,0,0,0.66,0.56,100,0.68,0,0,0.66,0.39,100.3,0.54
2025-11-25 08:59:35,13.61,93.22,12.03,94.41,23.38,193,1.51,0,0,0,0.62,0.53,100,0.68,0,0,0.66,0.41,100.3,0.56
2025-11-25 09:00:06,13.6,93.22,12.16,94.41,23.38,197,2.4,0,0,0,0.62,0.56,100,0.67,0,0,0.66,0.41,100,0.5
2025-11-25 09:00:37,13.57,93.14,12.2,93.97,23.38,195,2.95,0,0,0,0.61,0.54,100,0.67,0,0,0.64,0.42,100.3,0.56
2025-11-25 09:01:08,13.57,93.17,12.22,93.25,23.38,197,2.95,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.42,100.3,0.56
2025-11-25 09:01:39,13.61,92.52,12.39,93.28,23.38,199,3.63,0,0,0,0.64,0.53,100,0.68,0,0,0.66,0.41,100,0.53
2025-11-25 09:02:09,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:02:40,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:03:11,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:03:42,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:04:13,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:04:43,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:05:14,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:05:45,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:06:16,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:06:46,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:07:17,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:07:48,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:08:19,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:08:50,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:09:21,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:09:51,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:10:22,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:10:53,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:11:24,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:11:55,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:12:26,13.74,92.58,12.47,93.31,23.38,200,3.43,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:12:57,14.99,90.89,13.09,89.88,35.75,234,3.11,0,0,0,0.64,0.5,100,0.68,0,0,0.66,0.38,100.1,0.56
2025-11-25 09:13:28,15.12,90.86,13.12,90.62,35.75,229,4.47,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.39,100,0.54
2025-11-25 09:13:59,15.12,90.17,13.35,90.88,42,238,3.45,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.42,100.3,0.54
2025-11-25 09:14:30,15.25,90.45,13.49,90.88,35.88,234,5.8,0,0,0,0.64,0.52,100,0.66,0,0,0.66,0.41,100,0.54
2025-11-25 09:15:00,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:15:31,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:16:02,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:16:33,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:17:03,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:17:34,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:18:05,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:18:36,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:19:07,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:19:37,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:20:08,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:20:39,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:21:10,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:21:40,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:22:11,15.26,90.7,13.57,91.62,42.12,235,6.08,0,0,0,0.64,0.53,100,0.66,0,0,0.66,0.38,100.1,0.54
2025-11-25 09:22:42,16.16,88.97,15.23,89.19,48.25,262,4.35,0,0,0,0.64,0.54,100,0.67,0,0,0.67,0.41,100,0.54
2025-11-25 09:23:13,16.31,88.75,15.2,89.12,48.25,262,1.3,0,0,0,0.62,0.52,100,0.67,0,0,0.64,0.38,100.3,0.54
2025-11-25 09:23:44,16.28,88.94,15.26,89.56,48.31,264,0,0,0,0,0.66,0.53,100,0.67,0,0,0.66,0.39,100,0.54
2025-11-25 09:24:14,16.47,88.11,15.39,89.44,48.31,262,0,0,0,0,0.62,0.53,100,0.67,0,0,0.64,0.41,100,0.53
2025-11-25 09:24:45,16.38,88.17,15.42,88.19,48.31,268,0,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:25:16,16.48,87.55,15.29,87.59,48.44,270,0,0,0,0,0.64,0.53,100,0.67,0,0,0.67,0.41,100,0.54
2025-11-25 09:25:47,16.6,87.84,15.21,87.78,48.31,266,0,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.39,100.3,0.54
2025-11-25 09:26:17,16.73,87.8,15.24,87.22,54.56,272,0,0,0,0,0.64,0.53,100,0.67,0,0,0.67,0.41,100,0.56
2025-11-25 09:26:48,16.63,87.8,15.24,86.84,54.56,276,0,0,0,0,0.64,0.54,100,0.66,0,0,0.67,0.42,100,0.59
2025-11-25 09:27:18,16.79,87.77,15.24,86.12,54.56,272,7.48,0,0,0,0.64,0.54,100,0.7,0,0,0.66,0.41,100,0.54
2025-11-25 09:27:49,16.98,87.03,15.23,86.44,54.56,270,3.68,0,0,0,0.66,0.56,100,0.67,0,0,0.64,0.41,100,0.56
2025-11-25 09:28:20,16.95,87.33,15.27,85.62,54.56,270,4.21,0,0,0,0.62,0.5,100,0.67,0,0,0.66,0.39,100.3,0.53
2025-11-25 09:28:51,17.01,87.16,15.29,85.16,54.69,276,6.12,0,0,0,0.66,0.56,100,0.68,0,0,0.64,0.42,100.3,0.54
2025-11-25 09:29:22,17.1,86.77,15.27,85.94,54.69,280,4.41,0,0,0,0.66,0.56,100,0.67,0,0,0.67,0.44,100,0.56
2025-11-25 09:29:52,17.35,86.77,15.42,84.81,54.62,282,6.85,0,0,0,0.62,0.53,100,0.68,0,0,0.66,0.42,100.3,0.56
2025-11-25 09:30:23,17.45,86.67,15.51,85.16,54.5,284,3.28,0,0,0,0.66,0.53,100,0.67,0,0,0.67,0.42,100.3,0.54
2025-11-25 09:30:54,17.45,86.38,15.53,85.16,54.5,282,4.28,0,0,0,0.66,0.56,100,0.67,0,0,0.66,0.42,100.3,0.54
2025-11-25 09:31:25,17.39,86.41,15.51,85.75,54.5,284,4.13,0,0,0,0.66,0.54,100,0.66,0,0,0.66,0.41,100,0.54
2025-11-25 09:31:56,17.58,85.8,15.52,85.84,60.75,284,3.12,0,0,0,0.64,0.52,100,0.67,0,0,0.66,0.39,100.3,0.52
2025-11-25 09:32:27,17.73,85.58,15.41,85.56,60.88,292,2.09,0,0,0,0.62,0.53,100,0.66,0,0,0.66,0.41,100,0.54
2025-11-25 09:32:58,17.83,85.86,15.55,85.78,60.75,290,0.16,0,0,0,0.64,0.53,100,0.68,0,0,0.66,0.41,100,0.56
2025-11-25 09:33:29,17.84,85.08,15.55,85.97,60.81,294,0,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.39,100.3,0.54
2025-11-25 09:33:59,17.96,85.22,15.66,86.91,60.81,296,0.87,0,0,0,0.64,0.53,100,0.66,0,0,0.67,0.39,100.3,0.59
2025-11-25 09:34:30,17.9,85.3,15.91,86.31,60.94,294,1.53,0,0,0,0.61,0.52,100,0.67,0,0,0.66,0.39,100.3,0.5
2025-11-25 09:35:01,17.96,84.8,15.91,85.81,60.94,300,1.99,0,0,0,0.64,0.54,100,0.67,0,0,0.67,0.42,100.3,0.59
2025-11-25 09:35:32,17.93,84.84,16.12,84.91,60.94,300,3.06,0,0,0,0.64,0.54,100,0.67,0,0,0.64,0.39,100.3,0.56
2025-11-25 09:36:02,18.12,84.03,16.05,84.69,65.62,298,4.18,0,0,0,0.66,0.53,100,0.67,0,0,0.66,0.41,100,0.54
2025-11-25 09:36:33,18.12,84.16,16.05,84.16,60.94,300,6.51,0,0,0,0.64,0.52,100,0.68,0,0,0.68,0.42,100.3,0.57
2025-11-25 09:37:04,18.12,84.48,16.05,84.16,60.81,300,7.76,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.39,100.3,0.57
2025-11-25 09:37:35,18.21,84.31,16.03,84.22,60.94,296,9.08,0,0,0,0.62,0.53,100,0.67,0,0,0.66,0.41,100,0.59
2025-11-25 09:38:06,18.18,84.12,16.02,84.62,65.88,298,7.71,0,0,0,0.66,0.54,100,0.67,0,0,0.66,0.39,100.3,0.52
2025-11-25 09:38:37,18.3,84.05,16.09,84.84,60.81,298,8.08,0,0,0,0.64,0.53,100,0.67,0,0,0.67,0.41,100,0.54
2025-11-25 09:39:08,18.38,84.48,16.12,84.84,65.88,306,5.7,0,0,0,0.64,0.52,100,0.66,0,0,0.66,0.39,100,0.54
2025-11-25 09:39:39,18.41,84.41,16.02,85.47,65.88,304,5.63,0,0,0,0.66,0.54,100,0.67,0,0,0.66,0.39,100.3,0.56
2025-11-25 09:40:09,18.5,84.41,16.02,85.91,65.5,304,5.19,0,0,0,0.64,0.54,100,0.67,0,0,0.66,0.42,100.3,0.59
2025-11-25 09:40:40,18.5,84.39,16.05,85.84,65.75,304,3.61,0,0,0,0.62,0.54,100,0.67,0,0,0.66,0.39,100.1,0.54
2025-11-25 09:41:11,18.66,83.95,16.11,85.84,65.5,308,3.22,0,0,0,0.63,0.52,100,0.67,0,0,0.66,0.41,100,0.53
2025-11-25 09:41:42,18.75,83.8,16.08,85.97,65.75,308,3.81,0,0,0,0.64,0.53,100,0.67,0,0,0.66,0.39,100.3,0.56
2025-11-25 09:42:13,18.81,83,15.9,85.84,65.75,312,3.14,0,0,0,0.64,0.54,100,0.67,0,0,0.67,0.41,100,0.54
2025-11-25 09:42:43,18.94,83.39,15.9,86.22,65.5,318,2.42,0,0,0,0.66,0.53,100,0.64,0,0,0.66,0.39,100,0.56
